Country,Device,Latitude,Longitude
Spain,1,40.78913946606164,-1.1325159108546377
Spain,1,40.081277849886526,-4.608304412159691
United States of America,2,42.27755837974288,-101.50861068902428
Canada,3,55.63447996156345,-112.70730416040529
United States of America,1,58.58100946991432,-136.38174190990634
United States of America,0,38.27444043380564,-121.43773427659634
Canada,3,62.833384242663016,-109.46024234969929
United Kingdom,1,52.7136149581109,0.6295225753506379
Australia,2,-24.249072924011266,145.94886983531686
Germany,0,51.8147059475304,12.930474110914451
France,3,44.02387949504865,6.358423411781935
Brazil,0,-5.703904885424755,-60.79632194831654
Mexico,0,23.70514682153663,-104.48892631609183
Spain,2,40.61970351194344,-1.1525372718019948
Italy,1,42.89389414623402,13.022157285243418
Spain,1,38.3525373371732,-2.105799016468497
Spain,3,40.38130320233438,-1.6901842998805616
United States of America,2,33.161029214771574,-108.29457727899414
Canada,2,56.42671796215978,-99.65185016696174
United States of America,1,32.989135042498134,-101.16242602482076
United States of America,2,68.03734738277126,-146.88940258261127
Canada,3,52.6278973959509,-58.66154166574239
United Kingdom,3,54.51119863723437,-2.2786081487631984
Australia,2,-27.27224509198244,118.71313036169956
Germany,1,49.005881560563886,13.390982155100849
France,3,48.30676402009941,4.75729393095569
Brazil,2,-2.2659471249376466,-55.01802383452144
Mexico,2,16.566776930262616,-92.2469063480501
Spain,2,40.475298315870006,-4.41796164628633
Italy,3,41.95652537439797,12.718991311192283
Spain,3,41.19113907002895,-0.0459877419733132
Spain,3,36.84325793185038,-5.095899300920391
United States of America,2,64.79066729126629,-159.61322776271894
Canada,0,55.72841183410503,-64.85210625140577
United States of America,0,46.633586293525255,-86.09245468069638
United States of America,0,31.606025050660115,-102.54258779285726
Canada,3,43.87940025033285,-77.19838748383853
United Kingdom,2,51.22061630467783,0.4256924772696724
Australia,3,-18.62071373660861,125.31626559893049
Germany,2,52.44810633826559,12.619753076421276
France,2,44.00608211409777,-0.4973594391534064
Brazil,2,-16.21972033517191,-42.27474390610054
Mexico,1,31.05481249193848,-112.09700581035612
Spain,1,36.609065352709166,-5.642015745622038
Italy,2,44.87065752367998,9.406610572036136
Spain,3,42.13772177729111,0.9755015936758528
Spain,0,43.55669052757527,-7.286030609198072
United States of America,0,58.3888968424293,-154.04916740400284
Canada,3,72.71924837434537,-124.84093563460276
United States of America,1,67.61720955835285,-146.6506960990677
United States of America,0,42.79284896206418,-107.10776198157504
Canada,1,53.32973269573526,-83.02836099685095
United Kingdom,3,55.05293195189863,-3.153385792037001
Australia,0,-34.5608901168099,141.46258936297517
Germany,0,53.96523513702984,11.423387523114853
France,1,49.625961655831134,4.554466477053111
Brazil,1,-2.4473899922651974,-60.194015515528
Mexico,3,30.548997631105248,-110.670632035762
Spain,1,39.77663439402307,-5.551349277527782
Italy,3,43.06732058184623,11.486426961325312
Spain,0,42.3553293840362,1.9360740622088013
Spain,3,42.04738225378213,1.7878663673233568
United States of America,0,43.38157481326522,-70.39631207009509
Canada,2,77.12558865754355,-82.3978012778602
United States of America,1,38.5996976403558,-104.3654956282987
United States of America,2,38.46414144662448,-110.9561497339778
Canada,2,82.85618979473043,-79.5406364268481
United Kingdom,3,51.205931173714646,0.4758883926551398
Australia,1,-32.36658400119005,116.6862803308243
Germany,2,52.20991280783969,14.360768909092396
France,0,49.95354092910812,1.1388897207656754
Brazil,2,-5.0501930158371735,-54.90767446246391
Mexico,0,24.801130364130188,-99.53797904337698
Spain,3,42.5513907774205,-2.1475765844971857
Italy,0,41.48920836411298,13.86596114002218
Spain,0,38.148171110115335,-3.571669468708901
Spain,3,40.23377597865614,-0.5671177453956115
United States of America,0,45.56397742292863,-69.31434172162723
Canada,3,47.952789718396026,-78.19047228120948
United States of America,1,41.09364515820649,-86.19919869531535
United States of America,0,59.94807906233649,-157.74159711783744
Canada,3,54.59873130638056,-63.93828360459992
United Kingdom,2,54.70890337625615,-2.550923597533659
Australia,3,-15.642289049551682,130.38376741369098
Germany,0,53.87495928218411,12.454821882158434
France,0,46.75211433492885,-1.583363630158665
Brazil,1,-10.346476992258395,-53.92567427357592
Mexico,3,25.671757581528038,-102.18725848846807
Spain,2,38.00875228268852,-6.389820327531769
Italy,2,44.47380952415229,8.41750020050367
Spain,1,40.45405285793028,-1.6437468901841976
Spain,2,40.97745131436682,-0.7577875304636752
United States of America,0,66.74822071544324,-159.04931375831677
Canada,1,52.92650118193182,-117.7757325833392
United States of America,0,45.080713067942895,-116.31458378677692
United States of America,1,68.5764755004057,-141.16158467042462
Canada,1,45.57256162261055,-76.75804129112038
United Kingdom,0,50.2578246153543,-3.7689807020119392
Australia,0,-23.40423969056368,132.84208332594807
Germany,2,49.350351526046914,10.3901198680417
France,0,45.36257326538521,0.1652810550661314
Brazil,3,-22.988566370144778,-47.08036688635932
Mexico,3,28.650315009699867,-102.51251521927595
Spain,3,41.81842506598674,-5.477601309655332
Italy,0,41.03460044374605,14.589529271416842
Spain,3,40.7198374444296,-0.4540895986827724
Spain,0,39.69379434360155,-1.0387907510206364
United States of America,1,34.27522662968264,-106.30003765521326
Canada,3,75.06188106312686,-90.04310940000829
United States of America,2,40.99279334425488,-118.88147467526288
United States of America,3,33.61813241556076,-92.77044979110254
Canada,3,64.5395140718075,-66.29675585348944
United Kingdom,2,51.39413575125842,-3.332187713288868
Australia,2,-30.983817304671817,143.8248182744888
Germany,0,50.08667299216809,7.579931316302299
France,3,46.96595192950792,5.288431042466286
Brazil,2,-16.623329037985002,-57.65899129305129
Mexico,2,25.12379976327425,-104.27020903384738
Spain,1,36.855466501351735,-6.137205935973521
Italy,2,40.11660030395189,15.824934507283022
Spain,2,39.44786814639946,-2.234600454502212
Spain,0,42.73531647187312,-8.66727973856443
United States of America,3,35.940558828089145,-119.58857940889712
Canada,0,79.95685732783829,-76.15417379577224
United States of America,1,40.96631661110321,-108.33444310395257
United States of America,2,47.65305543060315,-89.5689766575059
Canada,2,53.5682338574351,-62.00376878800577
United Kingdom,3,50.51962391337768,-4.125619584461596
Australia,1,-22.809161400818304,140.09829565170244
Germany,3,49.28317006830635,9.435190214945576
France,3,49.85550691006173,2.525620067024981
Brazil,3,-12.729776681236444,-60.49630869927209
Mexico,0,23.650578284248084,-98.27464602808357
Spain,0,41.107415222590745,-0.4801563020814203
Italy,2,40.78538558223281,16.315209936407303
Spain,1,38.65225807952199,-0.9472036139384096
Spain,0,36.18271831250362,-5.378027847587957
United States of America,3,27.78025474096744,-98.41587486495996
Canada,2,47.54311046502065,-81.31339982190605
United States of America,1,64.69170726059168,-163.40473146727038
United States of America,1,42.69566958203813,-95.45719285724488
Canada,1,75.60507661391216,-117.09125774656007
United Kingdom,0,55.74385182354653,-4.495841644030433
Australia,0,-23.831697267104914,141.93860274924162
Germany,2,52.53402731478558,11.32816352063812
France,0,47.51969971195848,0.104235726424001
Brazil,0,-32.512288317724334,-52.650221263120216
Mexico,3,16.914768705860478,-97.11112573704062
Spain,3,42.695640332664894,-5.592278021258432
Italy,3,37.324712722590895,13.547037205537451
Spain,2,41.34488621709783,-6.406646132946304
Spain,1,38.01595750839351,-0.8457931715234128
United States of America,3,67.60955146225257,-146.42974225226325
Canada,0,71.26991692581862,-107.41786875794452
United States of America,1,67.04095846736317,-159.0745798842821
United States of America,0,46.77349345765043,-99.32599949363384
Canada,0,65.42470148156815,-138.2764033279694
United Kingdom,0,50.805368385972535,-1.795791430585175
Australia,3,-16.546920306733668,142.25989546010965
Germany,2,50.77920271703971,13.045893473626128
France,0,45.53092623784265,-1.1113494187216233
Brazil,2,0.3547879966337532,-60.41054676153459
Mexico,0,21.31442959592672,-99.70551872800615
Spain,0,38.84072485885476,-4.183480855912611
Italy,3,42.26712383272279,13.842856555869838
Spain,0,37.78129864740054,-0.7817955042029041
Spain,0,40.48397008760797,-1.2534737835708594
United States of America,0,68.40980142121246,-156.8141009446877
Canada,1,50.80484753034236,-100.58053462916855
United States of America,0,64.41260404255962,-148.1563520922872
United States of America,3,36.002068459287585,-107.25232709532096
Canada,1,79.81382864559924,-88.95346042033759
United Kingdom,1,54.06763207452531,-6.249658814237291
Australia,2,-30.915427415129585,151.24516265276392
Germany,0,51.3063364521954,11.552280141041118
France,1,43.3130817516006,6.081080879089704
Brazil,1,-7.523247289059128,-68.86705695612234
Mexico,3,20.727438841074687,-89.28416136998392
Spain,1,41.58747183790421,-5.573992126774448
Italy,2,43.71123666281836,12.968975110272016
Spain,1,43.22769374968226,-2.6298734399299715
Spain,1,38.40309099875604,-1.4308864982888592
United States of America,2,58.27372653982688,-155.6448421983699
Canada,2,61.864251698739295,-102.09082596288016
United States of America,0,41.96542743570666,-78.18255251588025
United States of America,3,55.43527359876453,-131.48553412165506
Canada,3,53.69010977683231,-94.5982556984126
United Kingdom,1,58.1437264497208,-4.9624110473502805
Australia,3,-21.63473579038653,146.0988277879362
Germany,3,52.55483162096422,10.80584195689866
France,1,47.56590403430287,1.205196513716487
Brazil,0,-13.021137404698583,-48.2015990135115
Mexico,1,21.688140499394883,-104.15846593969404
Spain,1,42.34378149246453,2.1790116879217134
Italy,0,43.61864405994108,10.623879409105667
Spain,1,37.89082892104673,-6.218249483603737
Spain,0,42.39748946243567,-2.9969783771325345
United States of America,0,47.38034137600984,-108.61076829586024
Canada,3,59.55165252461858,-76.04113554202937
United States of America,1,40.264548581759485,-99.32474825294597
United States of America,1,34.23369592380954,-91.70099616090737
Canada,1,69.53120965092138,-109.13213505044004
United Kingdom,1,54.06965954134323,-1.3576982352499876
Australia,3,-29.44339734797282,116.02514287001014
Germany,3,49.54247548895023,8.657278118893396
France,1,43.41766780253094,1.459837203550684
Brazil,0,-19.157201945462266,-48.5887360323123
Mexico,2,17.515240200782046,-99.83692708710896
Spain,3,38.22166387011484,-7.18708860100675
Italy,1,37.173635825453445,15.19449002380729
Spain,1,41.28293481815032,1.3566838881545475
Spain,3,40.952213301418304,-0.3973807439040406
United States of America,1,44.818478297947976,-110.8351340646512
Canada,2,64.54496331828452,-69.7026715459114
United States of America,2,37.27053625495321,-119.12590285474126
United States of America,1,37.27737759744147,-111.4028976699732
Canada,0,52.72839273501194,-104.92665001607853
United Kingdom,1,56.02921375730701,-3.89069296450882
Australia,0,-27.99119218796308,142.5911044054983
Germany,2,49.88138094753697,8.132186247270251
France,1,49.05415381690988,-0.8313142817499681
Brazil,3,-23.01472100113406,-53.28234624985544
Mexico,1,18.126070846561785,-94.03272636417034
Spain,0,42.242975776944334,0.3768564802103906
Italy,1,36.767068805122726,14.940581812749222
Spain,0,40.89977693917776,-2.050005413659438
Spain,2,43.20142297070564,-3.312755095095592
United States of America,3,42.74624830179913,-83.38666601210326
Canada,0,56.170056112003046,-109.64781340005192
United States of America,2,34.19644924446227,-89.81325473136316
United States of America,1,48.44678140162467,-121.73580495071512
Canada,0,67.50622647694944,-105.96343904905304
United Kingdom,2,54.08860481156096,-1.4445924660329237
Australia,0,-16.24078304991846,142.1502555962871
Germany,1,50.64310530982471,10.591095285018152
France,3,49.18943578943851,3.2153327328051944
Brazil,1,-13.46063872323634,-54.427671525390565
Mexico,0,28.872958408475625,-103.1771751733464
Spain,3,41.17190646900927,-4.6430345293572985
Italy,2,39.9412566563159,18.186273852525037
Spain,3,41.34762301690947,-0.1116859520774937
Spain,3,37.41239675921079,-2.644675740022934
United States of America,0,41.990067682808586,-93.88962090547032
Canada,0,76.47997094745259,-83.63669539991872
United States of America,2,42.08041528517177,-112.77045206035343
United States of America,3,29.465628981877597,-82.2862543673408
Canada,1,56.40678692771726,-129.75249419657212
United Kingdom,2,55.54511427888512,-2.385429630472584
Australia,2,-24.06237116744012,124.84968458655844
Germany,1,48.891879048118376,9.321835685673538
France,0,46.59403139357115,3.93213071384546
Brazil,0,-14.695059272155165,-55.87563668514445
Mexico,3,23.15624221082019,-105.90236124852348
Spain,0,38.36944603502678,-0.8316549711651824
Italy,1,44.37708003226873,7.826308893810129
Spain,1,40.36920518202615,-1.983413465721818
Spain,2,40.9371535301982,-1.8692421342229688
United States of America,1,64.53797714184518,-148.4135143568521
Canada,0,59.67564548369894,-117.38668276200414
United States of America,0,36.28220808984514,-84.37441349941685
United States of America,1,29.744668021170558,-95.00389983783067
Canada,2,53.64843459021736,-123.69019780616028
United Kingdom,0,51.46463038236578,-1.2741396906922926
Australia,1,-15.447668933450444,125.83376565681417
Germany,3,48.53342461831768,12.963401103659129
France,2,43.51804972597525,4.308229976554465
Brazil,0,-8.090360889540062,-37.965311639857084
Mexico,2,20.934268137036657,-88.88032992647574
Spain,0,39.7180360458684,-6.788126799188523
Italy,0,44.4397603230467,11.947459074099552
Spain,3,42.10197067704472,-7.978304567824288
Spain,1,43.395938000674654,-5.171655239188795
United States of America,1,43.75409949745118,-103.03723060447436
Canada,1,55.512588696389926,-123.13430389521538
United States of America,0,41.98688773179232,-73.57426969788592
United States of America,0,61.02867681479484,-164.46548825680628
Canada,2,67.2276462209179,-111.67408012164256
United Kingdom,1,54.08313779820355,-1.7120789172403272
Australia,1,-31.0149804468582,141.23525584044586
Germany,0,51.52607375148398,13.552820973776022
France,2,43.68563330284225,3.4263520745719878
Brazil,2,-5.523459212257237,-71.18364082952775
Mexico,1,28.09702981216631,-101.09569348338668
Spain,1,39.25627076177497,-7.232105712649963
Italy,2,46.30807171134827,9.671561546068707
Spain,0,41.69510226221844,1.0931200708391806
Spain,0,41.69634253914391,-0.0823912801860728
United States of America,0,39.45710440592106,-92.7592636175148
Canada,2,72.41759640195303,-111.330163318816
United States of America,3,44.89398082386546,-85.55831098010734
United States of America,3,65.4509352799227,-158.88080438780293
Canada,1,70.93039835151694,-116.28963161571322
United Kingdom,2,50.224321673836606,-5.1684195722553
Australia,1,-35.86331167932121,145.7038795584624
Germany,3,49.29258141444775,10.779487723159033
France,1,46.09764466163299,-0.5549588446401259
Brazil,0,-5.235638796128477,-50.648867279928766
Mexico,0,16.805192582332655,-94.75722248181702
Spain,1,36.69459413935032,-6.295976069580131
Italy,0,40.56093184113529,9.572450910617327
Spain,2,41.86878920879767,2.179007939010296
Spain,3,36.769836808096,-5.094304113321174
United States of America,0,42.57670793413625,-84.21048677451752
Canada,2,42.82198482527831,-80.91526807380035
United States of America,1,68.02560990077004,-149.8803049527454
United States of America,1,40.59360752542424,-96.7659304921646
Canada,1,67.87066675790017,-91.92886311133124
United Kingdom,2,52.247226949442,-0.0328962837583794
Australia,2,-34.663499610405324,148.68522617755903
Germany,1,49.41546466244395,11.070115378373965
France,0,5.520579933332986,-54.05817800661364
Brazil,1,1.6106047549671985,-57.35979948130306
Mexico,1,17.919227700833424,-91.50229246960173
Spain,3,42.05485503874698,2.562584750704753
Italy,2,42.75679787835131,13.440842680901998
Spain,3,42.359882627350025,-7.880005985423658
Spain,0,41.26903897819601,-0.6007636482921299
United States of America,1,45.920610121507046,-108.47797581331773
Canada,2,66.1841553975098,-66.0540385306502
United States of America,3,32.87079157781337,-103.80423553128252
United States of America,3,39.1303416590364,-87.54590208032285
Canada,1,66.08911484567261,-130.85761521165404
United Kingdom,1,52.331164990729846,-0.9794813541853662
Australia,0,-20.63925752649841,143.44641271785304
Germany,2,53.37493675787907,8.743660200003756
France,3,46.483794561730775,-1.4683496254733155
Brazil,3,-16.98397151510164,-51.48210767071776
Mexico,3,16.829337264952763,-91.39385196227782
Spain,3,43.25414651805244,-5.197319687861596
Italy,1,45.517847723763175,7.113702201358423
Spain,0,39.458624948583285,-3.7569840982144553
Spain,3,39.36344868668848,-6.805919040258804
United States of America,1,35.16073994761452,-109.85538203390708
Canada,0,46.93964535890605,-81.8940492532833
United States of America,0,48.16676322588423,-97.75576500402012
United States of America,2,42.50139190953967,-99.45411417573088
Canada,1,66.6741883813581,-109.99882048523487
United Kingdom,0,52.6779410079379,-3.569713218474119
Australia,3,-22.46453270339403,124.85556801229974
Germany,0,54.2641197792151,10.882214546405011
France,1,44.44077832180455,6.30915235071371
Brazil,2,-18.567772778228715,-56.56886307124248
Mexico,3,26.24690228480341,-109.2919446717111
Spain,3,38.978069142216846,-2.0845900947627785
Italy,1,43.19612514683224,12.514201764095429
Spain,3,39.7573835435649,-1.3666602604673432
Spain,3,39.43084890261904,-0.6222962426800613
United States of America,3,55.31647597691823,-131.07748154767137
Canada,0,50.43699396453538,-61.359332388081015
United States of America,2,41.30050441471863,-94.37604878644356
United States of America,2,66.65883410899183,-153.80921789937713
Canada,1,82.22946563403005,-86.93290523678964
United Kingdom,2,51.65616223774098,1.1264341826314863
Australia,3,-34.17973385784603,140.79055131612083
Germany,1,51.19232198073348,13.422604248522942
France,0,47.720904553383285,6.691060798843694
Brazil,2,-28.19872190001077,-51.65353471021988
Mexico,0,25.622070549624425,-102.69299837452604
Spain,3,37.62815212357676,-1.1646633687758392
Italy,1,42.045841412722254,12.94713676451155
Spain,0,40.16921929100634,-2.5836689506648653
Spain,2,38.13557752109159,-6.703367634379404
United States of America,1,64.72109676488358,-147.60209609710066
Canada,3,69.1818495059027,-70.67999879056076
United States of America,3,32.65264475009862,-96.43119455123616
United States of America,3,31.66261965585693,-84.27572736619403
Canada,0,55.54545740814744,-93.22315086972006
United Kingdom,1,54.826097288000895,-3.117143722814899
Australia,1,-30.80130301565726,124.2700650206468
Germany,0,50.09840530983906,9.478220054505082
France,2,47.69568137299869,-1.5219935611233169
Brazil,3,-4.980318209142947,-41.88330632758246
Mexico,0,32.26974380059695,-116.414637079177
Spain,1,40.6646445174368,-3.005662949249748
Italy,1,40.67069116553735,15.984695103396822
Spain,1,38.65667730818409,-2.2112829573937143
Spain,1,37.86445590606261,-0.7137550537638955
United States of America,3,44.54762969685929,-102.36904728789486
Canada,3,50.17993480908816,-86.6145201025931
United States of America,0,28.365530357827744,-99.62120592037114
United States of America,3,67.32040131390849,-149.8499155810139
Canada,3,68.56943569953577,-137.07719909695354
United Kingdom,3,55.3652605022024,-4.250838188946042
Australia,3,-31.60828390530086,128.6196022724038
Germany,1,50.40995072632786,11.556960751430427
France,0,46.35251640287187,4.610879155540744
Brazil,3,-20.677883014821013,-47.31180374134635
Mexico,2,19.291478827838183,-104.33906946544587
Spain,3,41.789790360306505,-3.6397015957243495
Italy,3,42.85184005884542,11.542095824787523
Spain,0,41.83466436918719,-0.8284171456835558
Spain,1,38.08182616634122,-5.274366480914278
United States of America,0,41.16047943280515,-87.13839030719045
Canada,1,78.94774440489356,-102.01971929694606
United States of America,3,37.68243639602049,-80.46387731880716
United States of America,2,36.053742964906085,-93.0101877614003
Canada,1,48.62984692626323,-73.87017319430072
United Kingdom,2,54.44221513554901,-6.485761271742746
Australia,2,-14.45113543489628,133.85342610507237
Germany,0,47.98360179210675,12.813925678882764
France,2,47.03287942853847,5.982067023774832
Brazil,2,-7.574737142604352,-46.5663667780822
Mexico,1,26.588888655192832,-108.10461927233044
Spain,1,42.636392351765615,-6.284886540754428
Italy,1,40.93615215863055,15.855770566833357
Spain,0,42.11853098872541,-1.554041722970232
Spain,2,40.971670390936616,-5.350489312395992
United States of America,2,36.60411864685096,-121.05969532925852
Canada,3,53.01141610633248,-57.00852136126058
United States of America,1,36.12200426235001,-114.23182712484277
United States of America,0,61.886351309167495,-153.667690163638
Canada,3,59.40167813880302,-131.78502378848276
United Kingdom,1,50.86036719389865,-4.449813529073268
Australia,0,-16.734409576244932,145.11345059863237
Germany,2,47.87252614641287,8.162436390178552
France,0,48.214581726831774,-2.583907631485239
Brazil,1,-10.177783358183238,-52.79356523456857
Mexico,0,25.803131654819268,-103.7876237695278
Spain,2,41.96110720054042,-0.8829109864100779
Italy,1,45.585130067057,9.465187667067768
Spain,1,42.73161537591677,-7.5891809529835
Spain,2,39.63461333613054,-3.9762638096450154
United States of America,0,39.80751237380135,-117.1217647027154
Canada,1,54.66411021826356,-63.31768598665656
United States of America,1,39.89360135086309,-105.64131260025624
United States of America,0,66.14273612144717,-159.3736812742769
Canada,0,46.91379152059444,-67.11252412319428
United Kingdom,3,52.02035535010064,-2.972197440137096
Australia,1,-30.60534002844051,150.40052039664425
Germany,3,51.300831330675926,14.17812082466935
France,1,5.177119258238147,-53.75294905823468
Brazil,0,-9.60211369269619,-69.78788458869852
Mexico,3,28.34202526544416,-109.07553221852204
Spain,0,40.96056914211518,-2.429616310399962
Italy,1,40.76811593136835,15.579350998030224
Spain,3,42.21760276547148,-7.733302291035322
Spain,3,39.76100395264693,-2.6385047549280305
United States of America,3,48.04475931224914,-101.47619554805732
Canada,2,51.07497201098083,-97.73911826000068
United States of America,0,67.77086341908782,-149.38815396640925
United States of America,3,43.99216546308662,-89.28577246261663
Canada,0,64.59481024807377,-71.17682626028217
United Kingdom,2,55.82645586360741,-5.522391630711885
Australia,3,-17.718200993765016,126.45573942153354
Germany,3,48.47422153338807,13.076378412077164
France,1,3.237538182472049,-53.44725546949827
Brazil,3,-9.676585694762014,-55.95576231450495
Mexico,2,29.09407537966618,-110.92622795439893
Spain,3,39.63077580999166,-3.6755586423388458
Italy,3,40.62618349727184,14.627877111697106
Spain,2,38.84180272427827,-5.06418796422266
Spain,2,42.98891142183061,-8.260584272188044
United States of America,0,32.697486321368274,-97.31725400090528
Canada,2,59.02234778086931,-106.8900311374723
United States of America,3,46.17736662326058,-106.20686510998604
United States of America,0,38.41922995368921,-80.4698171112113
Canada,2,57.68589567395525,-131.42699630700685
United Kingdom,2,50.96805721618743,-2.6318093425685616
Australia,0,-24.608878209680075,116.60343360359862
Germany,2,47.93753067391461,9.616398840970673
France,0,45.96579719149688,2.2141255459544027
Brazil,3,-20.81730888004815,-56.10987057566312
Mexico,3,22.27555403132207,-100.20646075484586
Spain,3,37.21547346227731,-6.560817601415749
Italy,3,38.00266084611837,14.789756136469114
Spain,2,38.64683063332235,-1.657945889894246
Spain,3,43.03559855974237,-8.551558374203093
United States of America,3,65.36083068119606,-151.54398354748506
Canada,1,47.30900502191883,-70.63013985775378
United States of America,0,44.42829321264894,-112.82035073441388
United States of America,0,45.80950890837387,-90.24321451180094
Canada,3,69.88003795806523,-115.3910967757334
United Kingdom,1,50.94789198904665,-2.231741968649853
Australia,3,-29.03801710850625,121.89091325776168
Germany,0,48.24152770870516,7.659778587749047
France,1,46.0415915798515,0.617818220049891
Brazil,0,-13.423640177675296,-44.04739714174519
Mexico,0,19.15760155016418,-98.74539155976122
Spain,2,36.71687985813542,-4.673774613304082
Italy,0,44.19063950276467,7.864444952555456
Spain,0,42.35802818200428,1.250501180922523
Spain,2,39.4906887954642,-4.033611293012068
United States of America,3,60.335122018931614,-142.92592046251676
Canada,3,82.00338111168622,-85.75608436705745
United States of America,0,62.37046955030812,-160.1643730573351
United States of America,1,29.80925281898839,-91.4394300017603
Canada,3,82.99614935201382,-77.7552083651691
United Kingdom,3,54.70984921756036,-6.364615882376683
Australia,0,-25.669603578154984,139.39467612135
Germany,2,48.95708448363463,12.719888427819718
France,0,48.51285485612685,1.2214955531598193
Brazil,3,-28.69888217718408,-52.6573543438582
Mexico,3,21.782489900278456,-103.91659388802628
Spain,0,38.9943660776977,-1.364195499899159
Italy,1,41.51704678963339,13.321394627871356
Spain,1,39.42861494206579,-2.194582004199342
Spain,2,41.90194461336085,-2.813654256075877
United States of America,1,39.49770285940673,-96.60119949263373
Canada,0,51.74571984672762,-85.31192494795076
United States of America,3,68.09116886163045,-157.43101669998137
United States of America,0,44.43605573080478,-94.31438709460323
Canada,2,63.9570971857856,-140.1926424064076
United Kingdom,2,52.60416722463403,-1.5152321131790911
Australia,2,-20.82030954992098,119.40091827480144
Germany,1,49.68633940040988,7.150701102989629
France,2,44.4725032220913,-0.7024207583612565
Brazil,2,-4.543790287070269,-46.866494405392025
Mexico,3,25.994041290032108,-101.90569112633402
Spain,3,38.69439818550524,-3.7158195490505994
Italy,0,42.32691276496479,11.636814721955506
Spain,1,40.457224112345166,-0.9671959222745272
Spain,2,42.41681804986868,-3.529310885007007
United States of America,3,37.86954502744437,-82.91824043752193
Canada,0,47.47382615720038,-76.01442105880874
United States of America,3,40.14980487172716,-114.20945705080136
United States of America,3,39.06892338185337,-77.42995633021525
Canada,3,59.43512042649253,-77.14583785131799
United Kingdom,1,52.68464860804173,-2.326369985175549
Australia,0,-19.24634887312194,125.05773308342472
Germany,2,49.32672383671895,8.247363733536869
France,0,48.57910116436345,0.628956469259748
Brazil,2,-1.5230085763651218,-50.22497575605777
Mexico,2,24.94668085749278,-98.88886727861296
Spain,0,43.565497951008695,-7.32887145677466
Italy,2,43.62721462972632,12.843512399152509
Spain,3,41.58515751207476,-4.604281422251378
Spain,2,40.95671515254154,-3.142689802311578
United States of America,3,45.32087773097304,-105.49909648350472
Canada,3,54.53440754730051,-110.462799853475
United States of America,2,30.094199873881088,-94.47951062781824
United States of America,2,37.57197716736714,-89.35144205024599
Canada,0,61.76887442038805,-128.91494425678243
United Kingdom,2,51.4295503803832,-0.2433977047942539
Australia,2,-25.732586371444807,134.89138803297698
Germany,0,52.95834256525928,8.703345536371106
France,2,42.13943810298346,9.497019140271334
Brazil,0,-28.533491091667635,-52.78431486214748
Mexico,3,24.31993346008286,-107.24451042809736
Spain,1,39.912963508599375,-4.3458096863942215
Italy,3,45.73012225458952,10.384971280823065
Spain,1,39.038629362298686,-2.034317370802543
Spain,0,41.31585277180163,-3.035480324131893
United States of America,2,67.67012260138864,-141.19143288853354
Canada,0,60.435427089123166,-101.33370914419191
United States of America,2,35.01939738771267,-101.32371520785
United States of America,3,42.72233699053072,-90.11171677556862
Canada,0,55.0836667748374,-76.69643892840962
United Kingdom,0,51.72612309144329,-4.829798002113548
Australia,1,-23.27097573167403,127.6592488494366
Germany,0,52.25962977291465,14.556691701719767
France,3,43.98942138718025,0.4587221764306548
Brazil,0,-11.3017287920802,-49.71275887354522
Mexico,0,16.757712900763487,-92.50033355015223
Spain,1,42.97807382457052,-4.284918037986951
Italy,3,41.97265320446848,12.40569135899327
Spain,1,43.11735556228355,-1.751240293061155
Spain,2,39.61131333915525,-3.123790772856633
United States of America,2,41.957758477235394,-101.81429978929845
Canada,3,61.31358346182034,-140.7095540070853
United States of America,3,41.42944833621877,-86.47246326953436
United States of America,1,33.216382310604175,-81.75177676851716
Canada,3,62.51837028764372,-107.22134281002482
United Kingdom,3,53.33002488350293,-0.1674417434119925
Australia,0,-27.725655445967263,140.57667544237742
Germany,3,48.774068968699765,8.656393480058135
France,0,46.28246743755324,2.311178807331224
Brazil,1,-9.273186749546491,-69.52610955943929
Mexico,3,25.792965066710767,-103.36051937759004
Spain,3,39.17555390418752,-4.704834533354758
Italy,3,37.60211215115107,15.15235636155595
Spain,1,42.05443349100933,-2.927112102567696
Spain,3,37.06301562916941,-4.518405467323392
United States of America,3,33.28925644108631,-93.14022360574351
Canada,2,54.71216676909462,-90.259788327397
United States of America,1,31.691499665856025,-82.90802880430215
United States of America,0,31.406872378251716,-102.55005016384148
Canada,0,56.611699069022194,-131.18376519999433
United Kingdom,2,51.92240558736645,1.1072283067306756
Australia,3,-34.897299709874886,150.77260974181797
Germany,3,52.45386733351909,12.171280843243055
France,0,5.202700716457136,-53.9361911315289
Brazil,0,-0.4076225591072386,-69.51660380525145
Mexico,1,25.647954874441908,-100.93793963635352
Spain,3,39.37099120614242,-7.14471852930336
Italy,1,39.83970898621322,15.706907551235128
Spain,0,39.19222201970703,-5.244708586445509
Spain,3,38.1317323606112,-5.196095723891109
United States of America,1,44.84641429618412,-96.63625077376416
Canada,3,52.17404393087281,-61.1244660123309
United States of America,1,36.305870567616665,-96.78542847951876
United States of America,3,43.90985603661912,-118.57789303343986
Canada,1,71.0299620263625,-84.94629396692358
United Kingdom,2,53.65049419218239,-1.3514868016967556
Australia,3,-16.47503495314547,134.08104685096922
Germany,3,48.66279833854224,8.022577690139041
France,3,43.26181820737698,0.1746464551224704
Brazil,2,-14.507239425389514,-47.43888473634877
